Frequency,T60,T60Err,EffectiveArea,EAErr
300,0.046811679883957215,0.004321057512723354,120.37594066200485,11.111572240904716
450,0.04985333760570871,0.0035158841338265496,113.03154955376017,7.971499016595186
650,0.043680835927139054,0.007738720393287017,129.00394144011688,22.854998336164474
900,0.06714042233051579,0.008919566985186209,83.92857543046543,11.149863592428476
1300,0.038361997533190334,0.005766593866911045,146.89016115817915,22.08059947116853
1800,0.02673213141132404,0.004607521920683495,210.7950134351408,36.332405756532886
2500,0.042462466908231,0.003307288041516671,132.70543165045603,10.336071337786194
3500,0.03381497067200188,0.005626021003121405,166.64216730093656,27.725362897238835
5000,0.13413015179443907,0.03931033153248373,42.01143385445436,12.312543979705545
