Frequency,T60,T60Err,EffectiveArea,EAErr
300,0.7259610400274851,0.057507788095312075,4.435499734087783,0.3513629034349777
450,0.9326535442070997,0.04618115555991468,3.4525146234634216,0.17095427974231764
650,0.7479300698436969,0.07814611113473854,4.305215326712187,0.44982258227769734
900,0.8347989993088948,0.021669506918532557,3.857215931818009,0.10012466161315602
1300,1.4206180208857038,0.17401146739645496,2.2666191422747453,0.27763812451866365
1800,0.8222820129937761,0.03570134628366702,3.9159314555313913,0.17001955862810367
2500,0.7441557541006321,0.05651658955340347,4.327051134465273,0.32862767182217095
3500,0.9236305543816032,0.04808360238444495,3.4862423993280314,0.1814914984674973
5000,0.540098830500848,0.014149445092892059,5.961871824484436,0.15618841083802398
