Frequency,T60,T60Err,EffectiveArea,EAErr
300,3.7077603356939686,0.4194334548164319,2.6053463884935733,0.2947249384485482
450,4.179453542227018,0.4347170020352449,2.3113069453698674,0.24040569321391247
650,4.175872427197922,0.5625543043593539,2.3132890595707245,0.3116356498855355
900,3.159318144287621,0.25236440536478133,3.0576217901531364,0.24424096265758846
1300,4.263458078481068,0.6465094796567209,2.2657663854505508,0.3435801220316443
1800,6.980232647977872,2.248087342894698,1.3839080281655711,0.44570808435026277
2500,3.9897873807016193,0.46973328291430066,2.421181651615042,0.2850551914736374
3500,4.2287326313735845,0.8710419991274748,2.2843723739663866,0.47053915506711325
5000,2.8558203712249997,0.47555771424476595,3.3825656884212076,0.5632725444767221
