Frequency,T60,T60Err,EffectiveArea,EAErr
300,0.8601056604823493,0.10616826228316961,3.7437260884833807,0.46211170503813326
450,0.8900578339733642,0.07129768591946094,3.6177424399776266,0.28979764502668043
650,0.893796753913278,0.06344267652784419,3.602608742873579,0.2557171304659808
900,0.8614709772171536,0.022579192576516326,3.737792781367636,0.09796771481987884
1300,1.5964839721666233,0.21355057840827096,2.0169322436917847,0.2697910250023599
1800,0.8091922262088782,0.03960710936966437,3.9792769822887744,0.19477159263887434
2500,0.7414274764387506,0.06706090175123014,4.342973658686636,0.3928148592931525
3500,0.8945164761879563,0.03931062138286249,3.599710106763212,0.1581936664801003
5000,0.5574045087499957,0.015325278774112841,5.776774226711931,0.1588266224074944
