Frequency,T60,T60Err,EffectiveArea,EAErr
300,0.0754527409756298,0.012925908751267864,74.68250890739711,12.79395927796123
450,0.08877374787789512,0.009614269514976872,63.4759727363401,6.874499772747092
650,0.114865104870447,0.02203072900292973,49.05754455502871,9.409067017001911
900,0.1351243797296454,0.021479987641831278,41.702319087602206,6.629190827218835
1300,0.10112767582491657,0.026058589514365387,55.721640530490745,14.358357846223958
1800,0.09783000678744856,0.016401021743457887,57.59991422920929,9.656520291847452
2500,0.13715693903533638,0.03289224367718519,41.08432310922475,9.852622670973105
3500,0.09689907250750877,0.019709381590220183,58.15329140083709,11.82844563200077
5000,0.08027118838076214,0.010565128945066669,70.19953377631181,9.239518452277526
